"id";"nome";"uf"
"2795";"PASSOS";"MG"
"4489";"PASSOS MAIA";"SC"
"584";"PASTOS BONS";"MA"
"2796";"PATIS";"MG"
"4158";"PATO BRAGADO";"PR"
"4159";"PATO BRANCO";"PR"
"1373";"PATOS";"PB"
"2797";"PATOS DE MINAS";"MG"
"817";"PATOS DO PIAUI";"PI"
"2798";"PATROCINIO";"MG"
"2799";"PATROCINIO DO MURIAE";"MG"
"3666";"PATROCINIO PAULISTA";"SP"
"1171";"PATU";"RN"
"3219";"PATY DO ALFERES";"RJ"
"2112";"PAU BRASIL";"BA"
"241";"PAU D'ARCO";"PA"
"403";"PAU D'ARCO";"TO"
"1173";"PAU DOS FERROS";"RN"
"1581";"PAUDALHO";"PE"
"121";"PAUINI";"AM"
"2800";"PAULA CANDIDO";"MG"
"4160";"PAULA FREITAS";"PR"
"3667";"PAULICEIA";"SP"
"3668";"PAULINIA";"SP"
"585";"PAULINO NEVES";"MA"
"1374";"PAULISTA";"PB"
"1582";"PAULISTA";"PE"
"818";"PAULISTANA";"PI"
"3669";"PAULISTANIA";"SP"
"2801";"PAULISTAS";"MG"
"2113";"PAULO AFONSO";"BA"
"3670";"PAULO DE FARIA";"SP"
"4161";"PAULO FRONTIN";"PR"
"1716";"PAULO JACINTO";"AL"
"4490";"PAULO LOPES";"SC"
"586";"PAULO RAMOS";"MA"
"2802";"PAVAO";"MG"
"4882";"PAVERAMA";"RS"
"819";"PAVUSSU";"PI"
"2114";"PE DE SERRA";"BA"
"4162";"PEABIRU";"PR"
"2803";"PECANHA";"MG"
"3671";"PEDERNEIRAS";"SP"
"1583";"PEDRA";"PE"
"2804";"PEDRA AZUL";"MG"
"3672";"PEDRA BELA";"SP"
"2805";"PEDRA BONITA";"MG"
"1024";"PEDRA BRANCA";"CE"
"1375";"PEDRA BRANCA";"PB"
"297";"PEDRA BRANCA DO AMAPARI";"AP"
"2806";"PEDRA DO ANTA";"MG"
"2807";"PEDRA DO INDAIA";"MG"
"2808";"PEDRA DOURADA";"MG"
"1174";"PEDRA GRANDE";"RN"
"1376";"PEDRA LAVRADA";"PB"
"1795";"PEDRA MOLE";"SE"
"5217";"PEDRA PRETA";"MT"
"1175";"PEDRA PRETA";"RN"
"2809";"PEDRALVA";"MG"
"3673";"PEDRANOPOLIS";"SP"
"2115";"PEDRAO";"BA"
"1377";"PEDRAS DE FOGO";"PB"
"2810";"PEDRAS DE MARIA DA CRUZ";"MG"
"4491";"PEDRAS GRANDES";"SC"
"3674";"PEDREGULHO";"SP"
"3675";"PEDREIRA";"SP"
"587";"PEDREIRAS";"MA"
"1796";"PEDRINHAS";"SE"
"3676";"PEDRINHAS PAULISTA";"SP"
"2811";"PEDRINOPOLIS";"MG"
"404";"PEDRO AFONSO";"TO"
"2116";"PEDRO ALEXANDRE";"BA"
"1176";"PEDRO AVELINO";"RN"
"3143";"PEDRO CANARIO";"ES"
"3677";"PEDRO DE TOLEDO";"SP"
"588";"PEDRO DO ROSARIO";"MA"
"5120";"PEDRO GOMES";"MS"
"820";"PEDRO II";"PI"
"821";"PEDRO LAURENTINO";"PI"
"2812";"PEDRO LEOPOLDO";"MG"
"4883";"PEDRO OSORIO";"RS"
"1395";"PEDRO REGIS";"PB"
"2813";"PEDRO TEIXEIRA";"MG"
"1177";"PEDRO VELHO";"RN"
"405";"PEIXE";"TO"
"242";"PEIXE-BOI";"PA"
"5218";"PEIXOTO DE AZEVEDO";"MT"
"4884";"PEJUCARA";"RS"
"4885";"PELOTAS";"RS"
"1025";"PENAFORTE";"CE"
"589";"PENALVA";"MA"
"3678";"PENAPOLIS";"SP"
"1178";"PENDENCIAS";"RN"
"1717";"PENEDO";"AL"
"4492";"PENHA";"SC"
"1026";"PENTECOSTE";"CE"
"2814";"PEQUERI";"MG"
"2815";"PEQUI";"MG"
"406";"PEQUIZEIRO";"TO"
"2816";"PERDIGAO";"MG"
"2817";"PERDIZES";"MG"
"2818";"PERDOES";"MG"
"3679";"PEREIRA BARRETO";"SP"
"3680";"PEREIRAS";"SP"
"1027";"PEREIRO";"CE"
"590";"PERI MIRIM";"MA"
"2819";"PERIQUITO";"MG"
"4493";"PERITIBA";"SC"
"591";"PERITORO";"MA"
"4163";"PEROBAL";"PR"
"4164";"PEROLA";"PR"
"4165";"PEROLA D'OESTE";"PR"
"5440";"PEROLANDIA";"GO"
"3681";"PERUIBE";"SP"
"2820";"PESCADOR";"MG"
"1584";"PESQUEIRA";"PE"
"1585";"PETROLANDIA";"PE"
"4494";"PETROLANDIA";"SC"
"1586";"PETROLINA";"PE"
"5441";"PETROLINA DE GOIAS";"GO"
"822";"PETRONIO PORTELA";"PI"
"3220";"PETROPOLIS";"RJ"
"1718";"PIACABUCU";"AL"
"3682";"PIACATU";"SP"
"1378";"PIANCO";"PB"
"2117";"PIATA";"BA"
"2821";"PIAU";"MG"
"4886";"PICADA CAFE";"RS"
"243";"PICARRA";"PA"
"4495";"PICARRAS";"SC"
"823";"PICOS";"PI"
"1379";"PICUI";"PB"
"3683";"PIEDADE";"SP"
"2822";"PIEDADE DE CARATINGA";"MG"
"2823";"PIEDADE DE PONTE NOVA";"MG"
"2824";"PIEDADE DO RIO GRANDE";"MG"
"2825";"PIEDADE DOS GERAIS";"MG"
"4166";"PIEN";"PR"
"2118";"PILAO ARCADO";"BA"
"1719";"PILAR";"AL"
"1380";"PILAR";"PB"
"5442";"PILAR DE GOIAS";"GO"
"3684";"PILAR DO SUL";"SP"
"1179";"PILOES";"RN"
"1381";"PILOES";"PB"
"1382";"PILOEZINHOS";"PB"
"2826";"PIMENTA";"MG"
"16";"PIMENTA BUENO";"RO"
"824";"PIMENTEIRAS";"PI"
"43";"PIMENTEIRAS DO OESTE";"RO"
"2119";"PINDAI";"BA"
"3685";"PINDAMONHANGABA";"SP"
"592";"PINDARE MIRIM";"MA"
"1720";"PINDOBA";"AL"
"2120";"PINDOBACU";"BA"
"3686";"PINDORAMA";"SP"
"408";"PINDORAMA DO TOCANTINS";"TO"
"1028";"PINDORETAMA";"CE"
"2827";"PINGO D'AGUA";"MG"
"4167";"PINHAIS";"PR"
"4887";"PINHAL";"RS"
"4169";"PINHAL DE SAO BENTO";"PR"
"4888";"PINHAL GRANDE";"RS"
"4168";"PINHALAO";"PR"
"4496";"PINHALZINHO";"SC"
"3687";"PINHALZINHO";"SP"
"4170";"PINHAO";"PR"
"1797";"PINHAO";"SE"
"3221";"PINHEIRAL";"RJ"
"4889";"PINHEIRINHO DO VALE";"RS"
"593";"PINHEIRO";"MA"
"4890";"PINHEIRO MACHADO";"RS"
"4497";"PINHEIRO PRETO";"SC"
"3144";"PINHEIROS";"ES"
"2121";"PINTADAS";"BA"
"2828";"PINTOPOLIS";"MG"
"825";"PIO IX";"PI"
"594";"PIO XII";"MA"
"3688";"PIQUEROBI";"SP"
"1029";"PIQUET CARNEIRO";"CE"
"3689";"PIQUETE";"SP"
"3690";"PIRACAIA";"SP"
"5443";"PIRACANJUBA";"GO"
"2829";"PIRACEMA";"MG"
"3691";"PIRACICABA";"SP"
"826";"PIRACURUCA";"PI"
"3222";"PIRAI";"RJ"
"2122";"PIRAI DO NORTE";"BA"
"4171";"PIRAI DO SUL";"PR"
"3692";"PIRAJU";"SP"
"2830";"PIRAJUBA";"MG"
"3693";"PIRAJUI";"SP"
"1798";"PIRAMBU";"SE"
"2831";"PIRANGA";"MG"
"3694";"PIRANGI";"SP"
"2832";"PIRANGUCU";"MG"
"2833";"PIRANGUINHO";"MG"
"1721";"PIRANHAS";"AL"
"5444";"PIRANHAS";"GO"
"595";"PIRAPEMAS";"MA"
"2834";"PIRAPETINGA";"MG"
"4891";"PIRAPO";"RS"
"2835";"PIRAPORA";"MG"
"3695";"PIRAPORA DO BOM JESUS";"SP"
"3696";"PIRAPOZINHO";"SP"
"4172";"PIRAQUARA";"PR"
"409";"PIRAQUE";"TO"
"3697";"PIRASSUNUNGA";"SP"
"4892";"PIRATINI";"RS"
"3698";"PIRATININGA";"SP"
"4498";"PIRATUBA";"SC"
"2836";"PIRAUBA";"MG"
"5445";"PIRENOPOLIS";"GO"
"5446";"PIRES DO RIO";"GO"
"1030";"PIRES FERREIRA";"CE"
"2123";"PIRIPA";"BA"
"827";"PIRIPIRI";"PI"
"2124";"PIRITIBA";"BA"
"1383";"PIRPIRITUBA";"PB"
"4173";"PITANGA";"PR"
"4174";"PITANGUEIRAS";"PR"
"3699";"PITANGUEIRAS";"SP"
"2837";"PITANGUI";"MG"
"1384";"PITIMBU";"PB"
"2838";"PIUI";"MG"
"410";"PIUM";"TO"
"3145";"PIUMA";"ES"
"244";"PLACAS";"PA"
"65";"PLACIDO DE CASTRO";"AC"
"5447";"PLANALTINA";"GO"
"4175";"PLANALTINA DO PARANA";"PR"
"2125";"PLANALTINO";"BA"
"3700";"PLANALTO";"SP"
"4893";"PLANALTO";"RS"
"4176";"PLANALTO";"PR"
"2126";"PLANALTO";"BA"
"4499";"PLANALTO ALEGRE";"SC"
"5219";"PLANALTO DA SERRA";"MT"
"2839";"PLANURA";"MG"
"3701";"PLATINA";"SP"
"3702";"POA";"SP"
"1587";"POCAO";"PE"
"596";"POCAO DE PEDRAS";"MA"
"1385";"POCINHOS";"PB"
"1180";"POCO BRANCO";"RN"
"1386";"POCO DANTAS";"PB"
"4894";"POCO DAS ANTAS";"RS"
"1722";"POCO DAS TRINCHEIRAS";"AL"
"1387";"POCO DE JOSE DE MOURA";"PB"
"2840";"POCO FUNDO";"MG"
"1799";"POCO REDONDO";"SE"
"1800";"POCO VERDE";"SE"
"2127";"POCOES";"BA"
"5220";"POCONE";"MT"
"2841";"POCOS DE CALDAS";"MG"
"2842";"POCRANE";"MG"
"2128";"POJUCA";"BA"
"3703";"POLONI";"SP"
"1388";"POMBAL";"PB"
"1588";"POMBOS";"PE"
"4500";"POMERODE";"SC"
"3704";"POMPEIA";"SP"
"2843";"POMPEU";"MG"
"3705";"PONGAI";"SP"
"245";"PONTA DE PEDRAS";"PA"
"4177";"PONTA GROSSA";"PR"
"5121";"PONTA PORA";"MS"
"3706";"PONTAL";"SP"
"5221";"PONTAL DO ARAGUAIA";"MT"
"4178";"PONTAL DO PARANA";"PR"
"5448";"PONTALINA";"GO"
"3707";"PONTALINDA";"SP"
"4895";"PONTAO";"RS"
"4501";"PONTE ALTA";"SC"
"411";"PONTE ALTA DO BOM JESUS";"TO"
"4502";"PONTE ALTA DO NORTE";"SC"
"412";"PONTE ALTA DO TOCANTINS";"TO"
"5222";"PONTE BRANCA";"MT"
"2844";"PONTE NOVA";"MG"
"4896";"PONTE PRETA";"RS"
"4503";"PONTE SERRADA";"SC"
"5223";"PONTES E LACERDA";"MT"
"3708";"PONTES GESTAL";"SP"
"3146";"PONTO BELO";"ES"
"2845";"PONTO CHIQUE";"MG"
"2846";"PONTO DOS VOLANTES";"MG"
"2129";"PONTO NOVO";"BA"
"3709";"POPULINA";"SP"
"1031";"PORANGA";"CE"
"3710";"PORANGABA";"SP"
"5449";"PORANGATU";"GO"
"3223";"PORCIUNCULA";"RJ"
"4179";"PORECATU";"PR"
"1181";"PORTALEGRE";"RN"
"4897";"PORTAO";"RS"
"5450";"PORTEIRAO";"GO"
"1032";"PORTEIRAS";"CE"
"2847";"PORTEIRINHA";"MG"
"246";"PORTEL";"PA"
"5451";"PORTELANDIA";"GO"
"828";"PORTO";"PI"
"74";"PORTO ACRE";"AC"
"4898";"PORTO ALEGRE";"RS"
"5224";"PORTO ALEGRE DO NORTE";"MT"
"829";"PORTO ALEGRE DO PIAUI";"PI"
"413";"PORTO ALEGRE DO TOCANTINS";"TO"
"4180";"PORTO AMAZONAS";"PR"
"4181";"PORTO BARREIRO";"PR"
"4504";"PORTO BELO";"SC"
"1723";"PORTO CALVO";"AL"
"1801";"PORTO DA FOLHA";"SE"
"247";"PORTO DE MOZ";"PA"
"1724";"PORTO DE PEDRAS";"AL"
"1182";"PORTO DO MANGUE";"RN"
"5225";"PORTO DOS GAUCHOS";"MT"
"5226";"PORTO ESPERIDIAO";"MT"
"5227";"PORTO ESTRELA";"MT"
"3711";"PORTO FELIZ";"SP"
"3712";"PORTO FERREIRA";"SP"
"2848";"PORTO FIRME";"MG"
"597";"PORTO FRANCO";"MA"
"306";"PORTO GRANDE";"AP"
"4899";"PORTO LUCENA";"RS"
"4900";"PORTO MAUA";"RS"
"5122";"PORTO MURTINHO";"MS"
"414";"PORTO NACIONAL";"TO"
"3224";"PORTO REAL";"RJ"
"1725";"PORTO REAL DO COLEGIO";"AL"
"4182";"PORTO RICO";"PR"
"598";"PORTO RICO DO MARANHAO";"MA"
"2130";"PORTO SEGURO";"BA"
"4505";"PORTO UNIAO";"SC"
"17";"PORTO VELHO";"RO"
"4901";"PORTO VERA CRUZ";"RS"
"4183";"PORTO VITORIA";"PR"
"66";"PORTO WALTER";"AC"
"4902";"PORTO XAVIER";"RS"
"5452";"POSSE";"GO"
"2849";"POTE";"MG"
"1033";"POTENGI";"CE"
"3713";"POTIM";"SP"
"2131";"POTIRAGUA";"BA"
"3714";"POTIRENDABA";"SP"
"1034";"POTIRETAMA";"CE"
"2850";"POUSO ALEGRE";"MG"
"2851";"POUSO ALTO";"MG"
"4903";"POUSO NOVO";"RS"
"4506";"POUSO REDONDO";"SC"
"5228";"POXOREO";"MT"
"3715";"PRACINHA";"SP"
"307";"PRACUUBA";"AP"
"2132";"PRADO";"BA"
"4184";"PRADO FERREIRA";"PR"
"3716";"PRADOPOLIS";"SP"
"2852";"PRADOS";"MG"
"4507";"PRAIA GRANDE";"SC"
"3717";"PRAIA GRANDE";"SP"
"415";"PRAIA NORTE";"TO"
"248";"PRAINHA";"PA"
"4185";"PRANCHITA";"PR"
"2853";"PRATA";"MG"
"1389";"PRATA";"PB"
"830";"PRATA DO PIAUI";"PI"
"3718";"PRATANIA";"SP"
"2854";"PRATAPOLIS";"MG"
"2855";"PRATINHA";"MG"
"3719";"PRESIDENTE ALVES";"SP"
"3720";"PRESIDENTE BERNARDES";"SP"
"2856";"PRESIDENTE BERNARDES";"MG"
"4186";"PRESIDENTE CASTELO BRANCO";"PR"
"4508";"PRESIDENTE CASTELO BRANCO";"SC"
"599";"PRESIDENTE DUTRA";"MA"
"2133";"PRESIDENTE DUTRA";"BA"
"3721";"PRESIDENTE EPITACIO";"SP"
"122";"PRESIDENTE FIGUEIREDO";"AM"
"4509";"PRESIDENTE GETULIO";"SC"
"2134";"PRESIDENTE JANIO QUADROS";"BA"
"600";"PRESIDENTE JUSCELINO";"MA"
"2857";"PRESIDENTE JUSCELINO";"MG"
"1183";"PRESIDENTE JUSCELINO";"RN"
"416";"PRESIDENTE KENNEDY";"TO"
"3147";"PRESIDENTE KENNEDY";"ES"
"2858";"PRESIDENTE KUBITSCHEK";"MG"
"4904";"PRESIDENTE LUCENA";"RS"
"18";"PRESIDENTE MEDICI";"RO"
"601";"PRESIDENTE MEDICI";"MA"
"4510";"PRESIDENTE NEREU";"SC"
"2859";"PRESIDENTE OLEGARIO";"MG"
"3722";"PRESIDENTE PRUDENTE";"SP"
"602";"PRESIDENTE SARNEY";"MA"
"2135";"PRESIDENTE TANCREDO NEVES";"BA"
"603";"PRESIDENTE VARGAS";"MA"
"3723";"PRESIDENTE VENCESLAU";"SP"
"1589";"PRIMAVERA";"PE"
"249";"PRIMAVERA";"PA"
"44";"PRIMAVERA DE RONDONIA";"RO"
"5229";"PRIMAVERA DO LESTE";"MT"
"604";"PRIMEIRA CRUZ";"MA"
"4187";"PRIMEIRO DE MAIO";"PR"
"4511";"PRINCESA";"SC"
"1390";"PRINCESA ISABEL";"PB"
"5453";"PROFESSOR JAMIL";"GO"
"4905";"PROGRESSO";"RS"
"3724";"PROMISSAO";"SP"
"1802";"PROPRIA";"SE"
"4906";"PROTASIO ALVES";"RS"
"2861";"PRUDENTE DE MORAIS";"MG"
"4188";"PRUDENTOPOLIS";"PR"
"417";"PUGMIL";"TO"
"1184";"PUREZA";"RN"
"4907";"PUTINGA";"RS"
"1391";"PUXINANA";"PB"
"3725";"QUADRA";"SP"
"4908";"QUARAI";"RS"
"2862";"QUARTEL GERAL";"MG"
"4189";"QUARTO CENTENARIO";"PR"
"3726";"QUATA";"SP"
"4190";"QUATIGUA";"PR"
"250";"QUATIPURU";"PA"
"3225";"QUATIS";"RJ"
"4191";"QUATRO BARRAS";"PR"
"4192";"QUATRO PONTES";"PR"
"1726";"QUEBRANGULO";"AL"
"4193";"QUEDAS DO IGUACU";"PR"
"831";"QUEIMADA NOVA";"PI"
"2136";"QUEIMADAS";"BA"
"1392";"QUEIMADAS";"PB"
"3226";"QUEIMADOS";"RJ"
"3727";"QUEIROZ";"SP"
"3728";"QUELUZ";"SP"
"2863";"QUELUZITA";"MG"
"5230";"QUERENCIA";"MT"
"4194";"QUERENCIA DO NORTE";"PR"
"4909";"QUEVEDOS";"RS"
"2137";"QUIJINGUE";"BA"
"4512";"QUILOMBO";"SC"
"4195";"QUINTA DO SOL";"PR"
"3729";"QUINTANA";"SP"
"4910";"QUINZE DE NOVEMBRO";"RS"
"1590";"QUIPAPA";"PE"
"5454";"QUIRINOPOLIS";"GO"
"3227";"QUISSAMA";"RJ"
"4196";"QUITANDINHA";"PR"
"1035";"QUITERIANOPOLIS";"CE"
"1591";"QUIXABA";"PE"
"1393";"QUIXABA";"PB"
"2138";"QUIXABEIRA";"BA"
"1036";"QUIXADA";"CE"
"1037";"QUIXELO";"CE"
"1038";"QUIXERAMOBIM";"CE"
"1039";"QUIXERE";"CE"
"1185";"RAFAEL FERNANDES";"RN"
"1186";"RAFAEL GODEIRO";"RN"
"2139";"RAFAEL JAMBEIRO";"BA"
"3730";"RAFARD";"SP"
"4197";"RAMILANDIA";"PR"
"3731";"RANCHARIA";"SP"
"4198";"RANCHO ALEGRE";"PR"
"4199";"RANCHO ALEGRE D'OESTE";"PR"
"4513";"RANCHO QUEIMADO";"SC"
"605";"RAPOSA";"MA"
"2864";"RAPOSOS";"MG"
"4558";"RAUDADES";"SC"
"2865";"RAUL SOARES";"MG"
"4200";"REALEZA";"PR"
"4201";"REBOUCAS";"PR"
"1592";"RECIFE";"PE"
"2866";"RECREIO";"MG"
"418";"RECURSOLANDIA";"TO"
"251";"REDENCAO";"PA"
"1040";"REDENCAO";"CE"
"3732";"REDENCAO DA SERRA";"SP"
"832";"REDENCAO DO GURGUEIA";"PI"
"4911";"REDENTORA";"RS"
"2867";"REDUTO";"MG"
"833";"REGENERACAO";"PI"
"3733";"REGENTE FEIJO";"SP"
"3734";"REGINOPOLIS";"SP"
"3735";"REGISTRO";"SP"
"4912";"RELVADO";"RS"
"2140";"REMANSO";"BA"
"1394";"REMIGIO";"PB"
"4202";"RENASCENCA";"PR"
"1041";"RERIUTABA";"CE"
"3228";"RESENDE";"RJ"
"2868";"RESENDE COSTA";"MG"
"4203";"RESERVA";"PR"
"5232";"RESERVA DO CABACAL";"MT"
"4204";"RESERVA DO IGUACU";"PR"
"2869";"RESPLENDOR";"MG"
"2870";"RESSAQUINHA";"MG"
"3736";"RESTINGA";"SP"
"4913";"RESTINGA SECA";"RS"
"2141";"RETIROLANDIA";"BA"
"1396";"RIACHAO";"PB"
"606";"RIACHAO";"MA"
"2142";"RIACHAO DAS NEVES";"BA"
"1803";"RIACHAO DO DANTAS";"SE"
"2143";"RIACHAO DO JACUIPE";"BA"
"1398";"RIACHAO DO POCO";"PB"
"2871";"RIACHINHO";"MG"
"419";"RIACHINHO";"TO"
"1187";"RIACHO DA CRUZ";"RN"
"1593";"RIACHO DAS ALMAS";"PE"
"2144";"RIACHO DE SANTANA";"BA"
"1188";"RIACHO DE SANTANA";"RN"
"1399";"RIACHO DE SANTO ANTONIO";"PB"
"1400";"RIACHO DOS CAVALOS";"PB"
"2872";"RIACHO DOS MACHADOS";"MG"
"834";"RIACHO FRIO";"PI"
"1189";"RIACHUELO";"RN"
"1804";"RIACHUELO";"SE"
"5455";"RIALMA";"GO"
"5456";"RIANAPOLIS";"GO"
"607";"RIBAMAR FIQUENE";"MA"
"5123";"RIBAS DO RIO PARDO";"MS"
"3737";"RIBEIRA";"SP"
"2145";"RIBEIRA DO AMPARO";"BA"
"835";"RIBEIRA DO PIAUI";"PI"
"2146";"RIBEIRA DO POMBAL";"BA"
"1594";"RIBEIRAO";"PE"
"3738";"RIBEIRAO BONITO";"SP"
"3739";"RIBEIRAO BRANCO";"SP"
"5233";"RIBEIRAO CASCALHEIRA";"MT"
"4205";"RIBEIRAO CLARO";"PR"
"3740";"RIBEIRAO CORRENTE";"SP"
"2873";"RIBEIRAO DAS NEVES";"MG"
"2147";"RIBEIRAO DO LARGO";"BA"
"4206";"RIBEIRAO DO PINHAL";"PR"
"3741";"RIBEIRAO DO SUL";"SP"
"3742";"RIBEIRAO DOS INDIOS";"SP"
"3743";"RIBEIRAO GRANDE";"SP"
"3744";"RIBEIRAO PIRES";"SP"
"3745";"RIBEIRAO PRETO";"SP"
"2874";"RIBEIRAO VERMELHO";"MG"
"5234";"RIBEIRAOZINHO";"MT"
"836";"RIBEIRO GONCALVES";"PI"
"1805";"RIBEIROPOLIS";"SE"
"3747";"RIFAINA";"SP"
"3748";"RINCAO";"SP"
"3749";"RINOPOLIS";"SP"
"2875";"RIO ACIMA";"MG"
"4207";"RIO AZUL";"PR"
"3148";"RIO BANANAL";"ES"
"4208";"RIO BOM";"PR"
"3229";"RIO BONITO";"RJ"
"4209";"RIO BONITO DO IGUACU";"PR"
"5235";"RIO BRANCO";"MT"
"67";"RIO BRANCO";"AC"
"4210";"RIO BRANCO DO IVAI";"PR"
"4211";"RIO BRANCO DO SUL";"PR"
"5124";"RIO BRILHANTE";"MS"
"2876";"RIO CASCA";"MG"
"3230";"RIO CLARO";"RJ"
"3750";"RIO CLARO";"SP"
"19";"RIO CRESPO";"RO"
"420";"RIO DA CONCEICAO";"TO"
"4514";"RIO DAS ANTAS";"SC"
"3231";"RIO DAS FLORES";"RJ"
"3232";"RIO DAS OSTRAS";"RJ"
"3751";"RIO DAS PEDRAS";"SP"
"2148";"RIO DE CONTAS";"BA"
"3233";"RIO DE JANEIRO";"RJ"
"2149";"RIO DO ANTONIO";"BA"
"4515";"RIO DO CAMPO";"SC"
"1168";"RIO DO FOGO";"RN"
"4516";"RIO DO OESTE";"SC"
"2150";"RIO DO PIRES";"BA"
"2878";"RIO DO PRADO";"MG"
"4518";"RIO DO SUL";"SC"
"2877";"RIO DOCE";"MG"
"421";"RIO DOS BOIS";"TO"
"4517";"RIO DOS CEDROS";"SC"
"4914";"RIO DOS INDIOS";"RS"
"2879";"RIO ESPERA";"MG"
"1595";"RIO FORMOSO";"PE"
"4519";"RIO FORTUNA";"SC"
"4915";"RIO GRANDE";"RS"
"3752";"RIO GRANDE DA SERRA";"SP"
"837";"RIO GRANDE DO PIAUI";"PI"
"1727";"RIO LARGO";"AL"
"2880";"RIO MANSO";"MG"
"252";"RIO MARIA";"PA"
"4520";"RIO NEGRINHO";"SC"
"4212";"RIO NEGRO";"PR"
"5125";"RIO NEGRO";"MS"
"2881";"RIO NOVO";"MG"
"3149";"RIO NOVO DO SUL";"ES"
"2882";"RIO PARANAIBA";"MG"
"4916";"RIO PARDO";"RS"
"2883";"RIO PARDO DE MINAS";"MG"
"2884";"RIO PIRACICABA";"MG"
"2885";"RIO POMBA";"MG"
"2886";"RIO PRETO";"MG"
"123";"RIO PRETO DA EVA";"AM"
"5457";"RIO QUENTE";"GO"
"2151";"RIO REAL";"BA"
"4521";"RIO RUFINO";"SC"
"422";"RIO SONO";"TO"
"1401";"RIO TINTO";"PB"
"5458";"RIO VERDE";"GO"
"5126";"RIO VERDE DE MATO GROSSO";"MS"
"2887";"RIO VERMELHO";"MG"
"3753";"RIOLANDIA";"SP"
"4917";"RIOZINHO";"RS"
"4522";"RIQUEZA";"SC"
"2888";"RITAPOLIS";"MG"
"3746";"RIVERSUL";"SP"
"4918";"ROCA SALES";"RS"
"5127";"ROCHEDO";"MS"
"2889";"ROCHEDO DE MINAS";"MG"
"4523";"RODEIO";"SC"
"4919";"RODEIO BONITO";"RS"
"2890";"RODEIRO";"MG"
"2152";"RODELAS";"BA"
"1190";"RODOLFO FERNANDES";"RN"
"68";"RODRIGUES ALVES";"AC"
"4213";"ROLANDIA";"PR"
"4920";"ROLANTE";"RS"
"20";"ROLIM DE MOURA";"RO"
"2891";"ROMARIA";"MG"
"4524";"ROMELANDIA";"SC"
"4214";"RONCADOR";"PR"
"4921";"RONDA ALTA";"RS"
"4922";"RONDINHA";"RS"
"4215";"RONDON";"PR"
"253";"RONDON DO PARA";"PA"
"5242";"RONDONOPOLIS";"MT"
"4923";"ROQUE GONZALES";"RS"
"148";"RORAINOPOLIS";"RR"
"3754";"ROSANA";"SP"
"608";"ROSARIO";"MA"
"2892";"ROSARIO DA LIMEIRA";"MG"
"1806";"ROSARIO DO CATETE";"SE"
"4216";"ROSARIO DO IVAI";"PR"
"4924";"ROSARIO DO SUL";"RS"
"5243";"ROSARIO OESTE";"MT"
"3755";"ROSEIRA";"SP"
"1728";"ROTEIRO";"AL"
"2893";"RUBELITA";"MG"
"3756";"RUBIACEA";"SP"
"5459";"RUBIATABA";"GO"
"2894";"RUBIM";"MG"
"3757";"RUBINEIA";"SP"
"254";"RUROPOLIS";"PA"
"1042";"RUSSAS";"CE"
"2153";"RUY BARBOSA";"BA"
"1192";"RUY BARBOSA";"RN"
"2895";"SABARA";"MG"
"4217";"SABAUDIA";"PR"
"3758";"SABINO";"SP"
"2896";"SABINOPOLIS";"MG"
"1043";"SABOEIRO";"CE"
"2897";"SACRAMENTO";"MG"
"4925";"SAGRADA FAMILIA";"RS"
"3759";"SAGRES";"SP"
"1596";"SAIRE";"PE"
"4926";"SALDANHA MARINHO";"RS"
"3760";"SALES";"SP"
"3761";"SALES OLIVEIRA";"SP"
"3762";"SALESOPOLIS";"SP"
"4525";"SALETE";"SC"
"1597";"SALGADINHO";"PE"
"1402";"SALGADINHO";"PB"
"1807";"SALGADO";"SE"
"1403";"SALGADO DE SAO FELIX";"PB"
"4218";"SALGADO FILHO";"PR"
"1598";"SALGUEIRO";"PE"
"2898";"SALINAS";"MG"
"2154";"SALINAS DA MARGARIDA";"BA"
"255";"SALINOPOLIS";"PA"
"1044";"SALITRE";"CE"
"3763";"SALMOURAO";"SP"
"1599";"SALOA";"PE"
"3764";"SALTINHO";"SP"
"4526";"SALTINHO";"SC"
"3765";"SALTO";"SP"
"2899";"SALTO DA DIVISA";"MG"
"3766";"SALTO DE PIRAPORA";"SP"
"5244";"SALTO DO CEU";"MT"
"4219";"SALTO DO ITARARE";"PR"
"4927";"SALTO DO JACUI";"RS"
"4220";"SALTO DO LONTRA";"PR"
"3767";"SALTO GRANDE";"SP"
"4527";"SALTO VELOSO";"SC"
"2155";"SALVADOR";"BA"
"4928";"SALVADOR DAS MISSOES";"RS"
"4929";"SALVADOR DO SUL";"RS"
"256";"SALVATERRA";"PA"
"609";"SAMBAIBA";"MA"
"423";"SAMPAIO";"TO"
"4930";"SANANDUVA";"RS"
"5460";"SANCLERLANDIA";"GO"
"424";"SANDOLANDIA";"TO"
"3768";"SANDOVALINA";"SP"
"4528";"SANGAO";"SC"
"1600";"SANHARO";"PE"
"3769";"SANTA ADELIA";"SP"
"3770";"SANTA ALBERTINA";"SP"
"4221";"SANTA AMELIA";"PR"
"2156";"SANTA BARBARA";"BA"
"2900";"SANTA BARBARA";"MG"
"3771";"SANTA BARBARA D'OESTE";"SP"
"5461";"SANTA BARBARA DE GOIAS";"GO"
"2901";"SANTA BARBARA DO LESTE";"MG"
"2902";"SANTA BARBARA DO MONTE VE";"MG"
"257";"SANTA BARBARA DO PARA";"PA"
